time,dt,student,test
1282.339948,0.343766,S6,Midterm 1
1464.082643,0.468771,S6,Midterm 1
1488.255624,0.375017,S6,Midterm 1
1488.786898,0.531274,S6,Midterm 1
1571.650066,0.484397,S6,Midterm 1
1572.150089,0.500023,S6,Midterm 1
1574.931467,0.5469,S6,Midterm 1
1604.339063,0.468771,S6,Midterm 1
1633.574776,0.609403,S6,Midterm 1
1636.324902,0.593777,S6,Midterm 1
1649.403625,0.500023,S6,Midterm 1
1651.669354,0.5469,S6,Midterm 1
1672.32655,0.5469,S6,Midterm 1
1677.24865,0.390643,S6,Midterm 1
1750.87702,0.484397,S6,Midterm 1
1751.502049,0.625029,S6,Midterm 1
1751.97082,0.468771,S6,Midterm 1
1786.222388,0.468771,S6,Midterm 1
1858.850713,0.343766,S6,Midterm 1
1907.352933,0.421894,S6,Midterm 1
1955.433259,0.390643,S6,Midterm 1
1955.839527,0.406269,S6,Midterm 1
2137.410339,0.515649,S6,Midterm 1
2139.222922,0.390643,S6,Midterm 1
2151.145342,0.375017,S6,Midterm 1
2160.536397,0.468771,S6,Midterm 1
2161.067672,0.531274,S6,Midterm 1
2287.073439,0.390643,S6,Midterm 1
2290.964242,0.484397,S6,Midterm 1
2351.170123,0.500023,S6,Midterm 1
2471.175617,0.484397,S6,Midterm 1
2548.757293,0.43752,S6,Midterm 1
2572.961526,0.359391,S6,Midterm 1
2632.323618,0.468771,S6,Midterm 1
2632.761138,0.43752,S6,Midterm 1
2782.502367,0.562526,S6,Midterm 1
2866.756224,0.359391,S6,Midterm 1
2867.09999,0.343766,S6,Midterm 1
2969.120285,0.43752,S6,Midterm 1
3062.046413,0.406269,S6,Midterm 1
3136.596701,0.343766,S6,Midterm 1
3137.049846,0.453146,S6,Midterm 1
3220.350534,0.375017,S6,Midterm 1
3321.464538,0.562526,S6,Midterm 1
3366.982246,0.390643,S6,Midterm 1
3391.842759,0.500023,S6,Midterm 1
3392.327157,0.484397,S6,Midterm 1
3392.983437,0.65628,S6,Midterm 1
3393.592839,0.609403,S6,Midterm 1
3394.170991,0.578151,S6,Midterm 1
3455.392543,0.453146,S6,Midterm 1
3898.990973,0.750034,S6,Midterm 1
3899.834762,0.843789,S6,Midterm 1
3900.772305,0.937543,S6,Midterm 1
3908.725794,0.87504,S6,Midterm 1
3954.134122,0.359391,S6,Midterm 1
4024.621724,0.421894,S6,Midterm 1
4133.626714,0.843789,S6,Midterm 1
4147.09608,0.796911,S6,Midterm 1
4147.877366,0.781286,S6,Midterm 1
4198.379678,0.500023,S6,Midterm 1
4330.979497,0.375017,S6,Midterm 1
4331.323263,0.343766,S6,Midterm 1
4333.167098,0.500023,S6,Midterm 1
4491.861861,0.640654,S6,Midterm 1
4551.333334,0.421894,S6,Midterm 1
4579.694007,0.468771,S6,Midterm 1
4749.889298,0.484397,S6,Midterm 1
4900.005544,0.859414,S6,Midterm 1
4900.89621,0.890666,S6,Midterm 1
5043.55899,1.53132,S6,Midterm 1
5093.998799,0.531274,S6,Midterm 1
5187.721839,0.390643,S6,Midterm 1
5262.834652,0.343766,S6,Midterm 1
5263.162792,0.32814,S6,Midterm 1
5267.91301,0.406269,S6,Midterm 1
5268.24115,0.32814,S6,Midterm 1
5628.617021,0.515649,S6,Midterm 1
5629.038915,0.421894,S6,Midterm 1
5629.507687,0.468771,S6,Midterm 1
5630.00771,0.500023,S6,Midterm 1
5825.32915,0.43752,S6,Midterm 1
5825.719793,0.390643,S6,Midterm 1
5828.282411,0.468771,S6,Midterm 1
5828.641802,0.359391,S6,Midterm 1
5904.270264,0.312514,S6,Midterm 1
5928.537,0.468771,S6,Midterm 1
6128.983675,0.390643,S6,Midterm 1
6171.313738,0.312514,S6,Midterm 1
6228.175715,0.359391,S6,Midterm 1
6251.473657,0.359391,S6,Midterm 1
6271.365192,0.531274,S6,Midterm 1
6271.802712,0.43752,S6,Midterm 1
6272.28711,0.484397,S6,Midterm 1
6399.511683,0.625029,S6,Midterm 1
6509.157327,0.703157,S6,Midterm 1
6531.455223,0.359391,S6,Midterm 1
6538.705555,0.390643,S6,Midterm 1
6634.897458,0.609403,S6,Midterm 1
6775.185129,0.359391,S6,Midterm 1
6793.904736,1.390689,S6,Midterm 1
6877.236676,0.359391,S6,Midterm 1
6890.424779,0.32814,S6,Midterm 1
6890.893551,0.468771,S6,Midterm 1
7075.792639,0.531274,S6,Midterm 1
7101.856333,0.390643,S6,Midterm 1
7260.144828,0.421894,S6,Midterm 1
7303.584316,0.687531,S6,Midterm 1
7349.477042,0.43752,S6,Midterm 1
7402.307586,0.390643,S6,Midterm 1
7402.791983,0.484397,S6,Midterm 1
7403.198251,0.406269,S6,Midterm 1
7516.484687,0.406269,S6,Midterm 1
7573.409168,0.32814,S6,Midterm 1
7613.536005,0.578151,S6,Midterm 1
7614.239162,0.703157,S6,Midterm 1
7659.006836,0.312514,S6,Midterm 1
7667.632231,0.375017,S6,Midterm 1
7782.950009,0.578151,S6,Midterm 1
7783.528161,0.578151,S6,Midterm 1
7951.488974,0.359391,S6,Midterm 1
8287.16059,0.687531,S6,Midterm 1
8287.988753,0.828163,S6,Midterm 1
8288.926296,0.937543,S6,Midterm 1
8289.770084,0.843789,S6,Midterm 1
8290.426364,0.65628,S6,Midterm 1
8291.238901,0.812537,S6,Midterm 1
8313.177406,0.500023,S6,Midterm 1
8313.536797,0.359391,S6,Midterm 1
8313.92744,0.390643,S6,Midterm 1
8318.646406,0.343766,S6,Midterm 1
8318.95892,0.312514,S6,Midterm 1
8515.45229,1.0938,S6,Midterm 1
8594.909052,0.343766,S6,Midterm 1
8609.644101,0.43752,S6,Midterm 1
8840.389039,0.359391,S6,Midterm 1
8840.779682,0.390643,S6,Midterm 1
8872.046738,0.32814,S6,Midterm 1
8872.421755,0.375017,S6,Midterm 1
9051.601832,0.718783,S6,Midterm 1
9135.496297,0.390643,S6,Midterm 1
9135.88694,0.390643,S6,Midterm 1
9162.747545,0.343766,S6,Midterm 1
9212.921716,0.828163,S6,Midterm 1
9536.967799,0.390643,S6,Midterm 1
9569.922433,0.781286,S6,Midterm 1
9645.003994,0.671906,S6,Midterm 1
9847.372633,0.343766,S6,Midterm 1
9851.90409,0.593777,S6,Midterm 1
9868.686108,0.312514,S6,Midterm 1
9875.639551,0.5469,S6,Midterm 1
9889.718321,0.390643,S6,Midterm 1
9997.879522,0.484397,S6,Midterm 1
10016.817889,0.593777,S6,Midterm 1
10020.630563,0.531274,S6,Midterm 1
10021.208715,0.578151,S6,Midterm 1
10021.693112,0.484397,S6,Midterm 1
10022.365018,0.671906,S6,Midterm 1
10033.693661,0.703157,S6,Midterm 1
10086.64921,0.5469,S6,Midterm 1
10087.227362,0.578151,S6,Midterm 1
10087.74301,0.515649,S6,Midterm 1
10088.164905,0.421894,S6,Midterm 1
10088.743056,0.578151,S6,Midterm 1
10089.336833,0.593777,S6,Midterm 1
10089.82123,0.484397,S6,Midterm 1
10090.352505,0.531274,S6,Midterm 1
10090.80565,0.453146,S6,Midterm 1
10095.759002,0.562526,S6,Midterm 1
10096.321528,0.562526,S6,Midterm 1
10096.837177,0.515649,S6,Midterm 1
10097.446579,0.609403,S6,Midterm 1
10101.290505,0.609403,S6,Midterm 1
10101.837405,0.5469,S6,Midterm 1
10102.36868,0.531274,S6,Midterm 1
10102.91558,0.5469,S6,Midterm 1
10103.446854,0.531274,S6,Midterm 1
10104.040631,0.593777,S6,Midterm 1
10104.650034,0.609403,S6,Midterm 1
10105.165683,0.515649,S6,Midterm 1
10105.790711,0.625029,S6,Midterm 1
10106.321986,0.531274,S6,Midterm 1
10106.822009,0.500023,S6,Midterm 1
10107.353283,0.531274,S6,Midterm 1
10107.900183,0.5469,S6,Midterm 1
10108.38458,0.484397,S6,Midterm 1
10108.993983,0.609403,S6,Midterm 1
10109.494006,0.500023,S6,Midterm 1
10110.02528,0.531274,S6,Midterm 1
10110.57218,0.5469,S6,Midterm 1
10111.181583,0.609403,S6,Midterm 1
10111.728483,0.5469,S6,Midterm 1
10112.259758,0.531274,S6,Midterm 1
10112.822283,0.562526,S6,Midterm 1
10113.353558,0.531274,S6,Midterm 1
10113.900458,0.5469,S6,Midterm 1
10114.447358,0.5469,S6,Midterm 1
10114.931755,0.484397,S6,Midterm 1
10115.494281,0.562526,S6,Midterm 1
10116.025555,0.531274,S6,Midterm 1
10116.525578,0.500023,S6,Midterm 1
10117.056852,0.531274,S6,Midterm 1
10117.603752,0.5469,S6,Midterm 1
10118.150652,0.5469,S6,Midterm 1
10118.744429,0.593777,S6,Midterm 1
10119.244452,0.500023,S6,Midterm 1
10119.775727,0.531274,S6,Midterm 1
10120.353878,0.578151,S6,Midterm 1
10120.885152,0.531274,S6,Midterm 1
10121.416427,0.531274,S6,Midterm 1
10121.932075,0.515649,S6,Midterm 1
10122.494601,0.562526,S6,Midterm 1
10123.041501,0.5469,S6,Midterm 1
10123.525898,0.484397,S6,Midterm 1
10124.057173,0.531274,S6,Midterm 1
10124.619698,0.562526,S6,Midterm 1
10125.182224,0.562526,S6,Midterm 1
10125.682247,0.500023,S6,Midterm 1
10126.260398,0.578151,S6,Midterm 1
10126.791673,0.531274,S6,Midterm 1
10127.307321,0.515649,S6,Midterm 1
10127.82297,0.515649,S6,Midterm 1
10128.401121,0.578151,S6,Midterm 1
10128.869893,0.468771,S6,Midterm 1
10129.416793,0.5469,S6,Midterm 1
10129.948067,0.531274,S6,Midterm 1
10130.526219,0.578151,S6,Midterm 1
10131.026242,0.500023,S6,Midterm 1
10131.54189,0.515649,S6,Midterm 1
10132.057539,0.515649,S6,Midterm 1
10132.620064,0.562526,S6,Midterm 1
10133.151339,0.531274,S6,Midterm 1
10133.760742,0.609403,S6,Midterm 1
10134.229513,0.468771,S6,Midterm 1
10134.838916,0.609403,S6,Midterm 1
10135.338939,0.500023,S6,Midterm 1
10135.979593,0.640654,S6,Midterm 1
10141.261085,0.468771,S6,Midterm 1
10149.464586,0.468771,S6,Midterm 1
10150.027111,0.562526,S6,Midterm 1
10152.761611,0.484397,S6,Midterm 1
10157.683712,0.578151,S6,Midterm 1
10161.058866,0.500023,S6,Midterm 1
10161.605766,0.5469,S6,Midterm 1
10162.199543,0.593777,S6,Midterm 1
10162.668315,0.468771,S6,Midterm 1
10163.246466,0.578151,S6,Midterm 1
10172.27813,0.5469,S6,Midterm 1
10172.840656,0.562526,S6,Midterm 1
10173.37193,0.531274,S6,Midterm 1
10173.887578,0.515649,S6,Midterm 1
10176.043927,0.593777,S6,Midterm 1
10176.575202,0.531274,S6,Midterm 1
10177.075224,0.500023,S6,Midterm 1
10177.606499,0.531274,S6,Midterm 1
10178.200276,0.593777,S6,Midterm 1
10178.684673,0.484397,S6,Midterm 1
10179.215947,0.531274,S6,Midterm 1
10179.747222,0.531274,S6,Midterm 1
10180.325373,0.578151,S6,Midterm 1
10180.856647,0.531274,S6,Midterm 1
10181.434799,0.578151,S6,Midterm 1
10181.950448,0.515649,S6,Midterm 1
10182.591102,0.640654,S6,Midterm 1
10183.059873,0.468771,S6,Midterm 1
10186.216268,0.5469,S6,Midterm 1
10186.778794,0.562526,S6,Midterm 1
10187.325694,0.5469,S6,Midterm 1
10187.841342,0.515649,S6,Midterm 1
10188.372617,0.531274,S6,Midterm 1
10188.919517,0.5469,S6,Midterm 1
10189.435165,0.515649,S6,Midterm 1
10190.013317,0.578151,S6,Midterm 1
10190.528965,0.515649,S6,Midterm 1
10191.075865,0.5469,S6,Midterm 1
10191.575888,0.500023,S6,Midterm 1
10192.107162,0.531274,S6,Midterm 1
10192.638437,0.531274,S6,Midterm 1
10193.154085,0.515649,S6,Midterm 1
10193.669734,0.515649,S6,Midterm 1
10194.247885,0.578151,S6,Midterm 1
10194.747908,0.500023,S6,Midterm 1
10195.247931,0.500023,S6,Midterm 1
10195.794831,0.5469,S6,Midterm 1
10196.388608,0.593777,S6,Midterm 1
10196.888631,0.500023,S6,Midterm 1
10197.466783,0.578151,S6,Midterm 1
10197.966806,0.500023,S6,Midterm 1
10198.529331,0.562526,S6,Midterm 1
10199.04498,0.515649,S6,Midterm 1
10199.654383,0.609403,S6,Midterm 1
10202.201375,0.531274,S6,Midterm 1
10202.7639,0.562526,S6,Midterm 1
10203.232672,0.468771,S6,Midterm 1
10203.732695,0.500023,S6,Midterm 1
10204.326472,0.593777,S6,Midterm 1
10204.873372,0.5469,S6,Midterm 1
10205.420272,0.5469,S6,Midterm 1
10206.014049,0.593777,S6,Midterm 1
10206.560949,0.5469,S6,Midterm 1
10207.092223,0.531274,S6,Midterm 1
10207.560995,0.468771,S6,Midterm 1
10208.107895,0.5469,S6,Midterm 1
10208.607918,0.500023,S6,Midterm 1
10209.186069,0.578151,S6,Midterm 1
10209.701718,0.515649,S6,Midterm 1
10210.232992,0.531274,S6,Midterm 1
10210.748641,0.515649,S6,Midterm 1
10211.342418,0.593777,S6,Midterm 1
10211.858067,0.515649,S6,Midterm 1
10212.389341,0.531274,S6,Midterm 1
10212.920615,0.531274,S6,Midterm 1
10213.498767,0.578151,S6,Midterm 1
10214.076918,0.578151,S6,Midterm 1
10214.592567,0.515649,S6,Midterm 1
10215.155092,0.562526,S6,Midterm 1
10215.733244,0.578151,S6,Midterm 1
10216.202015,0.468771,S6,Midterm 1
10216.795793,0.593777,S6,Midterm 1
10217.311441,0.515649,S6,Midterm 1
10217.873967,0.562526,S6,Midterm 1
10218.420867,0.5469,S6,Midterm 1
10219.014644,0.593777,S6,Midterm 1
10219.514667,0.500023,S6,Midterm 1
10220.045941,0.531274,S6,Midterm 1
10220.608467,0.562526,S6,Midterm 1
10221.21787,0.609403,S6,Midterm 1
10221.717893,0.500023,S6,Midterm 1
10222.31167,0.593777,S6,Midterm 1
10222.811693,0.500023,S6,Midterm 1
10223.374219,0.562526,S6,Midterm 1
10223.889867,0.515649,S6,Midterm 1
10224.468019,0.578151,S6,Midterm 1
10224.983667,0.515649,S6,Midterm 1
10225.530567,0.5469,S6,Midterm 1
10226.046216,0.515649,S6,Midterm 1
10226.593116,0.5469,S6,Midterm 1
10227.171268,0.578151,S6,Midterm 1
10227.67129,0.500023,S6,Midterm 1
10228.21819,0.5469,S6,Midterm 1
10228.76509,0.5469,S6,Midterm 1
10229.265113,0.500023,S6,Midterm 1
10229.843265,0.578151,S6,Midterm 1
10230.374539,0.531274,S6,Midterm 1
10230.937065,0.562526,S6,Midterm 1
10231.437088,0.500023,S6,Midterm 1
10231.983988,0.5469,S6,Midterm 1
10232.499636,0.515649,S6,Midterm 1
10233.062162,0.562526,S6,Midterm 1
10233.530934,0.468771,S6,Midterm 1
10234.109085,0.578151,S6,Midterm 1
10234.702862,0.593777,S6,Midterm 1
10237.343608,0.531274,S6,Midterm 1
10237.906134,0.562526,S6,Midterm 1
10238.46866,0.562526,S6,Midterm 1
10239.01556,0.5469,S6,Midterm 1
10239.593711,0.578151,S6,Midterm 1
10240.093734,0.500023,S6,Midterm 1
10240.718763,0.625029,S6,Midterm 1
10241.265663,0.5469,S6,Midterm 1
10241.765686,0.500023,S6,Midterm 1
10242.359463,0.593777,S6,Midterm 1
10242.937614,0.578151,S6,Midterm 1
10247.937843,0.515649,S6,Midterm 1
10248.375363,0.43752,S6,Midterm 1
10263.579184,0.515649,S6,Midterm 1
10302.674724,0.531274,S6,Midterm 1
10303.284127,0.609403,S6,Midterm 1
10303.909155,0.625029,S6,Midterm 1
10304.409178,0.500023,S6,Midterm 1
10304.987329,0.578151,S6,Midterm 1
10305.487352,0.500023,S6,Midterm 1
10305.987375,0.500023,S6,Midterm 1
10306.534275,0.5469,S6,Midterm 1
10307.128052,0.593777,S6,Midterm 1
10307.643701,0.515649,S6,Midterm 1
10308.237478,0.593777,S6,Midterm 1
10308.846881,0.609403,S6,Midterm 1
10309.346904,0.500023,S6,Midterm 1
10309.90943,0.562526,S6,Midterm 1
10310.471956,0.562526,S6,Midterm 1
10311.050107,0.578151,S6,Midterm 1
10311.643884,0.593777,S6,Midterm 1
10314.347133,0.500023,S6,Midterm 1
10314.94091,0.593777,S6,Midterm 1
10315.425307,0.484397,S6,Midterm 1
10316.081587,0.65628,S6,Midterm 1
10316.550359,0.468771,S6,Midterm 1
10323.753814,0.609403,S6,Midterm 1
10324.253836,0.500023,S6,Midterm 1
10328.254019,0.515649,S6,Midterm 1
10328.80092,0.5469,S6,Midterm 1
10329.363445,0.562526,S6,Midterm 1
10329.910345,0.5469,S6,Midterm 1
10330.472871,0.562526,S6,Midterm 1
10331.035397,0.562526,S6,Midterm 1
10331.597923,0.562526,S6,Midterm 1
10332.097945,0.500023,S6,Midterm 1
10332.676097,0.578151,S6,Midterm 1
10333.191746,0.515649,S6,Midterm 1
10333.8324,0.640654,S6,Midterm 1
10338.64512,0.531274,S6,Midterm 1
10339.207646,0.562526,S6,Midterm 1
10339.707669,0.500023,S6,Midterm 1
10340.270195,0.562526,S6,Midterm 1
10340.817095,0.5469,S6,Midterm 1
10341.395246,0.578151,S6,Midterm 1
10341.942146,0.5469,S6,Midterm 1
10342.520298,0.578151,S6,Midterm 1
10343.004695,0.484397,S6,Midterm 1
10343.582846,0.578151,S6,Midterm 1
10344.067243,0.484397,S6,Midterm 1
10344.520389,0.453146,S6,Midterm 1
10351.770721,0.500023,S6,Midterm 1
10352.411375,0.640654,S6,Midterm 1
10352.895772,0.484397,S6,Midterm 1
10353.473924,0.578151,S6,Midterm 1
10353.958321,0.484397,S6,Midterm 1
10354.505221,0.5469,S6,Midterm 1
10355.02087,0.515649,S6,Midterm 1
10355.583395,0.562526,S6,Midterm 1
10356.099044,0.515649,S6,Midterm 1
10356.692821,0.593777,S6,Midterm 1
10357.239721,0.5469,S6,Midterm 1
10357.817873,0.578151,S6,Midterm 1
10358.380399,0.562526,S6,Midterm 1
10358.989801,0.609403,S6,Midterm 1
10359.489824,0.500023,S6,Midterm 1
10360.114853,0.625029,S6,Midterm 1
10360.583624,0.468771,S6,Midterm 1
10364.833819,0.593777,S6,Midterm 1
10365.474473,0.640654,S6,Midterm 1
10366.06825,0.593777,S6,Midterm 1
10366.552648,0.484397,S6,Midterm 1
10376.521854,0.484397,S6,Midterm 1
10377.146883,0.625029,S6,Midterm 1
10377.615654,0.468771,S6,Midterm 1
10378.193805,0.578151,S6,Midterm 1
10378.756331,0.562526,S6,Midterm 1
10379.240728,0.484397,S6,Midterm 1
10379.850131,0.609403,S6,Midterm 1
10380.47516,0.625029,S6,Midterm 1
10380.959557,0.484397,S6,Midterm 1
10381.506457,0.5469,S6,Midterm 1
10382.100234,0.593777,S6,Midterm 1
10382.537754,0.43752,S6,Midterm 1
10385.366009,0.593777,S6,Midterm 1
10385.959786,0.593777,S6,Midterm 1
10386.506686,0.5469,S6,Midterm 1
10387.022335,0.515649,S6,Midterm 1
10387.569235,0.5469,S6,Midterm 1
10388.13176,0.562526,S6,Midterm 1
10388.725538,0.593777,S6,Midterm 1
10389.272438,0.5469,S6,Midterm 1
10389.803712,0.531274,S6,Midterm 1
10390.366238,0.562526,S6,Midterm 1
10390.944389,0.578151,S6,Midterm 1
10391.460038,0.515649,S6,Midterm 1
10392.053815,0.593777,S6,Midterm 1
10392.631966,0.578151,S6,Midterm 1
10393.116364,0.484397,S6,Midterm 1
10393.632012,0.515649,S6,Midterm 1
10394.178912,0.5469,S6,Midterm 1
10394.678935,0.500023,S6,Midterm 1
10395.335215,0.65628,S6,Midterm 1
10395.882115,0.5469,S6,Midterm 1
12.531824,0.421894,S6,Midterm 2
18.828987,0.406269,S6,Midterm 2
19.282133,0.453146,S6,Midterm 2
19.782156,0.500023,S6,Midterm 2
20.282178,0.500023,S6,Midterm 2
64.284193,0.359391,S6,Midterm 2
64.690461,0.406269,S6,Midterm 2
65.065478,0.375017,S6,Midterm 2
65.456121,0.390643,S6,Midterm 2
65.878016,0.421894,S6,Midterm 2
74.737796,0.343766,S6,Midterm 2
127.396456,0.375017,S6,Midterm 2
147.663009,0.359391,S6,Midterm 2
166.820136,0.359391,S6,Midterm 2
415.222131,0.5469,S6,Midterm 2
415.706529,0.484397,S6,Midterm 2
416.222177,0.515649,S6,Midterm 2
416.737826,0.515649,S6,Midterm 2
536.712068,0.500023,S6,Midterm 2
537.196465,0.484397,S6,Midterm 2
537.696488,0.500023,S6,Midterm 2
543.071734,0.484397,S6,Midterm 2
543.540505,0.468771,S6,Midterm 2
544.009277,0.468771,S6,Midterm 2
574.432544,0.484397,S6,Midterm 2
574.901316,0.468771,S6,Midterm 2
575.385713,0.484397,S6,Midterm 2
575.885736,0.500023,S6,Midterm 2
576.354507,0.468771,S6,Midterm 2
576.823279,0.468771,S6,Midterm 2
577.307676,0.484397,S6,Midterm 2
577.807699,0.500023,S6,Midterm 2
578.27647,0.468771,S6,Midterm 2
578.745242,0.468771,S6,Midterm 2
579.214013,0.468771,S6,Midterm 2
579.682785,0.468771,S6,Midterm 2
580.182807,0.500023,S6,Midterm 2
580.667205,0.484397,S6,Midterm 2
583.08919,0.468771,S6,Midterm 2
583.589213,0.500023,S6,Midterm 2
584.089236,0.500023,S6,Midterm 2
584.589259,0.500023,S6,Midterm 2
585.073656,0.484397,S6,Midterm 2
585.558053,0.484397,S6,Midterm 2
586.026825,0.468771,S6,Midterm 2
586.511222,0.484397,S6,Midterm 2
587.011245,0.500023,S6,Midterm 2
587.480016,0.468771,S6,Midterm 2
587.980039,0.500023,S6,Midterm 2
643.123188,0.578151,S6,Midterm 2
643.607586,0.484397,S6,Midterm 2
662.405321,0.468771,S6,Midterm 2
662.967847,0.562526,S6,Midterm 2
663.389741,0.421894,S6,Midterm 2
663.936641,0.5469,S6,Midterm 2
664.405413,0.468771,S6,Midterm 2
664.905436,0.500023,S6,Midterm 2
665.374207,0.468771,S6,Midterm 2
665.858604,0.484397,S6,Midterm 2
666.358627,0.500023,S6,Midterm 2
666.843024,0.484397,S6,Midterm 2
667.343047,0.500023,S6,Midterm 2
667.874321,0.531274,S6,Midterm 2
668.374344,0.500023,S6,Midterm 2
668.905619,0.531274,S6,Midterm 2
669.405642,0.500023,S6,Midterm 2
669.905664,0.500023,S6,Midterm 2
670.405687,0.500023,S6,Midterm 2
1366.171911,0.375017,S6,Midterm 2
1366.625056,0.453146,S6,Midterm 2
1369.359556,0.468771,S6,Midterm 2
1399.064041,0.484397,S6,Midterm 2
1417.049239,0.484397,S6,Midterm 2
1430.096712,0.343766,S6,Midterm 2
1517.303828,0.515649,S6,Midterm 2
1543.695662,0.500023,S6,Midterm 2
1544.195684,0.500023,S6,Midterm 2
1570.587517,0.43752,S6,Midterm 2
1571.08754,0.500023,S6,Midterm 2
1592.401016,0.484397,S6,Midterm 2
1726.62591,0.500023,S6,Midterm 2
1729.610422,0.500023,S6,Midterm 2
1763.377592,0.375017,S6,Midterm 2
1823.505345,0.468771,S6,Midterm 2
1965.027448,0.468771,S6,Midterm 2
2387.156146,0.87504,S6,Midterm 2
2387.968683,0.812537,S6,Midterm 2
2388.67184,0.703157,S6,Midterm 2
2389.374997,0.703157,S6,Midterm 2
2390.125031,0.750034,S6,Midterm 2
2390.906317,0.781286,S6,Midterm 2
2479.801011,0.687531,S6,Midterm 2
2480.457291,0.65628,S6,Midterm 2
2481.238577,0.781286,S6,Midterm 2
2481.910483,0.671906,S6,Midterm 2
2482.644892,0.734409,S6,Midterm 2
2483.332423,0.687531,S6,Midterm 2
2484.019954,0.687531,S6,Midterm 2
2484.785614,0.76566,S6,Midterm 2
2485.67628,0.890666,S6,Midterm 2
2540.381909,0.890666,S6,Midterm 2
2541.319452,0.937543,S6,Midterm 2
2542.241369,0.921917,S6,Midterm 2
2542.944527,0.703157,S6,Midterm 2
2543.710187,0.76566,S6,Midterm 2
2544.460221,0.750034,S6,Midterm 2
2545.350887,0.890666,S6,Midterm 2
2577.977381,0.671906,S6,Midterm 2
2578.774292,0.796911,S6,Midterm 2
2579.696209,0.921917,S6,Midterm 2
2585.962121,0.734409,S6,Midterm 2
2586.790284,0.828163,S6,Midterm 2
2587.587195,0.796911,S6,Midterm 2
2630.182895,0.625029,S6,Midterm 2
2768.767364,0.812537,S6,Midterm 2
2869.803239,0.734409,S6,Midterm 2
2870.553273,0.750034,S6,Midterm 2
2871.256431,0.703157,S6,Midterm 2
2872.037716,0.781286,S6,Midterm 2
2872.709622,0.671906,S6,Midterm 2
2873.381528,0.671906,S6,Midterm 2
2874.115937,0.734409,S6,Midterm 2
2874.881597,0.76566,S6,Midterm 2
2875.678508,0.796911,S6,Midterm 2
2876.36604,0.687531,S6,Midterm 2
2877.162951,0.796911,S6,Midterm 2
2877.975488,0.812537,S6,Midterm 2
2878.725523,0.750034,S6,Midterm 2
2879.553685,0.828163,S6,Midterm 2
2880.209965,0.65628,S6,Midterm 2
2880.928748,0.718783,S6,Midterm 2
2881.678783,0.750034,S6,Midterm 2
2882.506946,0.828163,S6,Midterm 2
2883.335109,0.828163,S6,Midterm 2
2884.147646,0.812537,S6,Midterm 2
2884.991434,0.843789,S6,Midterm 2
2885.835223,0.843789,S6,Midterm 2
2886.585257,0.750034,S6,Midterm 2
2887.288414,0.703157,S6,Midterm 2
2888.038449,0.750034,S6,Midterm 2
2888.819735,0.781286,S6,Midterm 2
2889.788529,0.968794,S6,Midterm 2
2890.569815,0.781286,S6,Midterm 2
2891.382352,0.812537,S6,Midterm 2
2892.194889,0.812537,S6,Midterm 2
2893.148058,0.953169,S6,Midterm 2
2894.116852,0.968794,S6,Midterm 2
2897.867024,0.781286,S6,Midterm 2
2898.726438,0.859414,S6,Midterm 2
2899.476472,0.750034,S6,Midterm 2
2900.117127,0.640654,S6,Midterm 2
2900.867161,0.750034,S6,Midterm 2
2901.617195,0.750034,S6,Midterm 2
2902.36723,0.750034,S6,Midterm 2
2903.13289,0.76566,S6,Midterm 2
2903.945427,0.812537,S6,Midterm 2
2904.711087,0.76566,S6,Midterm 2
2905.367367,0.65628,S6,Midterm 2
2906.101776,0.734409,S6,Midterm 2
2906.836184,0.734409,S6,Midterm 2
2907.695599,0.859414,S6,Midterm 2
2908.508136,0.812537,S6,Midterm 2
2909.164416,0.65628,S6,Midterm 2
2909.976953,0.812537,S6,Midterm 2
2910.773865,0.796911,S6,Midterm 2
2911.617653,0.843789,S6,Midterm 2
2912.367687,0.750034,S6,Midterm 2
2913.102096,0.734409,S6,Midterm 2
2913.836505,0.734409,S6,Midterm 2
2914.461533,0.625029,S6,Midterm 2
2933.384274,0.750034,S6,Midterm 2
2934.103057,0.718783,S6,Midterm 2
2934.93122,0.828163,S6,Midterm 2
2935.634377,0.703157,S6,Midterm 2
2936.493792,0.859414,S6,Midterm 2
2940.197086,0.781286,S6,Midterm 2
2941.025249,0.828163,S6,Midterm 2
2941.853412,0.828163,S6,Midterm 2
2942.650324,0.796911,S6,Midterm 2
2943.400358,0.750034,S6,Midterm 2
2944.259772,0.859414,S6,Midterm 2
2945.072309,0.812537,S6,Midterm 2
2945.806718,0.734409,S6,Midterm 2
2979.636392,0.734409,S6,Midterm 2
2980.386426,0.750034,S6,Midterm 2
2993.277641,0.734409,S6,Midterm 2
2994.058927,0.781286,S6,Midterm 2
2994.762084,0.703157,S6,Midterm 2
2995.43399,0.671906,S6,Midterm 2
2996.168398,0.734409,S6,Midterm 2
2996.918433,0.750034,S6,Midterm 2
2997.684093,0.76566,S6,Midterm 2
2998.481004,0.796911,S6,Midterm 2
2999.184161,0.703157,S6,Midterm 2
2999.887319,0.703157,S6,Midterm 2
3000.590476,0.703157,S6,Midterm 2
3001.34051,0.750034,S6,Midterm 2
3002.184299,0.843789,S6,Midterm 2
3002.965585,0.781286,S6,Midterm 2
3003.74687,0.781286,S6,Midterm 2
3015.356777,0.828163,S6,Midterm 2
3016.356822,1.000046,S6,Midterm 2
3019.763228,0.734409,S6,Midterm 2
